content,score
"Péssima minha experiência com o app. Fiz um pedido enorme na loja Guilhermina Praia Grande após as 19 hs que é o horário de atendimento deles e o pedido não chegou e não tem com quem falar para resolver ou cancelar. Nada. Paguem mais mas comprem pelo Ifood que funciona. Esse app é um lixo como a rede toda. Enfim, só comprei pq é tradição no aniversário do meu filho ele ama e faz questão",1
"Descaso com o cliente! Fiz um pedido, o pedido foi aceito pelo macdonalds e depois de meia hora esperando, eles simplesmente cancelam! Fiz o pagamento via Pix e eles nao me devolveram o dinheiro! Me mandaram um link pra eu preencher um formulario pra receber o valor caso seja aprovado em 7DIAS!! Serio como um restaurante desse tamanho com tantas franquias consegue ter uma atitude tão lixo!!!",1
"O app é meio confuso mas o pior é que cadastro meu endereço, ou até mesmo autorizo acessar minha localização, e o app identifica que estou em SP sendo que moro no PR. Além disso é um absurdo no app constar vários cupons que são válidos para apenas alguns restaurantes de SP. Primeiro que não deveria ter promoção por localidade, considerando que existe franqueados no Brasil todo. Mas se é assim, não deveria mostrar no app promoções que não estão disponíveis em minha região.",1
"Péssimo aplicativo, te dá opções de pagamento que não existe. Não consigo fazer pedido e pagamento com nenhum cartão, apenas pagamento com pix e na hora de fazer o pagamento ele disponibiliza diversas formas mas nenhuma aceita.",1
"Pqp App horrível primeira e última experiência... As propagandas são lindas os preços ótimos, mas quando chega na parte da entrega é aí que o consumidor se lasca. Pedi um lanche e confiei na marca fiz pagamento via pix tomei no centro do orifício excretor, além de ser muito complicado pra fazer o cancelamento e o reembolso. Se possível compre na rede física ou pelo Ifood não desejo a ninguém...",1
Não aceita os cupons. O app fala que pra você ganhar uma promoção tem que comprar com Google play e quando você vai para o pagamento ele pede confirmação de número de telefone aí o app trava e sai sozinho ( obs meu celular é um S23 8gbde ran) todas as vezes isso acontece.,1
"O app cancela seu pedido, mesmo debitando o valor, e não dá suporte. Vc não consegue falar com ninguém, fica sem seu pedido, tem que abrir um chamado que te dá um prazo de 7 dia úteis pra retorno se vai estornar o valor pago e é isso! Péssimo!",1
"Tremenda falta de respeito em não fazer entrega do pedido. Nós deixar esperando sem nenhuma satisfação e ainda por cima após termos feito o pagamento. Agora até receber o estorno, e se receber né. Já não é a primeira vez que acontece e isso. Mas, agora aprendi. E além de falar contrar vou formalizar em todos os canais que me cobram de direito. Um absurdo esta empresa, além da péssima qualificação profissional nos atendimentos.",1
Comprei pelo app para retirar no restaurante que se diz 24h. Cheguei no restaurante ele estava fechado. Estimativa de estorno só em 7 dias. Fora o transtorno de ter perdido o dinheiro do uber e de não dar tempo de comprar outra coisa pq estava indo viajar. Péssimo!,1
"A minha experiência foi horrível. Pedi 3 lanches, veio faltando um deles. Não tem um telefone para ligar, não tem atendimento no whatsapp, há um procedimento para fazer numa página, mandando fotos dos pedidos e da nota fiscal e análise para estorno do valor em 7 dias. Cara eu pedi um lanche para jantar, os caras não mandam o lanche e dizem que vão avaliar se devolvem o valor do pedido? Total desrespeito com o cliente, não é a toa que essa m# de franquia perde cada vez mais prestígio.",1
"Pior experiência que já tive , escolhi os itens paguei e fiquei acompanhando pelo app, quando disse que o entregador estava a caminho fui esperar no portão, fiquei + de 20 minutos esperando é nada . O pior cancelaram o meu pedido é não fizeram o estorno... tem que preencher uma solicitação é esperar aprovação pra receber reembolso. Acho isso uma tremenda falta de consideração com p consumidor sendo que não fui eu quem cancelei. Primeira vez é última que compro pelo app. Decepcionada",1
"Fui convencido no Drive Thru a fazer o pedido pelo aplicativo para ""agilizar"".Um resumo da experiência: fiquei um bom tempo fazendo o cadastro, não consegui cadastrar o cartão refeição, tive que fazer autenticação no aplicativo do cartão de crédito, a fila estava enorme, começaram a preparar meu pedido só depois que passei na cabine de pagamento, tive que ficar na área de espera depois da cabine de retirada. Teria sido muito mais rápido se tivesse feito o pedido da forma tradicional.",1
"Não conseguem dar conta das promoções que fazem! Fiz uma compra ontem as 20:11 do dia 23/11/2023, hoje dia 24/11 ainda estão procurando entregador para trazer a encomenda, caso dê algum problema a empresa não cancela e faz o estorno, eles ficam com o dinheiro e caso o cliente não faça a solicitação vai sair no prejuízo.",1
"A entrega não funciona, pois a loja cancela o pedido feito pelo app, mesmo após realizado o pagamento. O estorno não é imediato e o canal de atendimento é robotizado. Péssimo aplicativo, fujam!",1
"Só passei raiva, adicionei o cartão na hora de finalizar e cancelou meu pedido na promoção dizendo que ""houve um erro, tente novamente"", daí tentei e disse que o cupom da promoção já foi utilizado. Não consegui comprar.",1
"Horrível. Não posso fazer pedido que ele acusa ""BLOQUEIO TEMPORÁRIO. Por segurança bloqueamos temporariamente a função pagamento "". Sem noção. se não querem vender não criem um app de vendas. simples assim.",1
"Fiz uma compra pelo aplicativo. paguei via pix a loja aceitou o pedido, mas o mesmo não foi entregue. O app não facilita em nada a comunicação do usuário com a loja ou com alguém para solucionar o problema.",1
"Péssimo!! Primeira compra pelo app e tive uma péssima experiência, o valor foi cobrado, depois de 5 minutos o pedido cancelado, e eu tive que passar por um processo cansativo preenchendo formulário para solicitar meu dinheiro de volta com um prazo de 7 dias úteis.",1
"Aplicativo péssimo! Fiz um pedido hoje 24/11/2023 , finalizei o pedido, foi cobrado do meu cartão e depois cancelaram ! Fora que o app trava demais, tem muito bugs ! Tive que me deslocar até o estabelecimento para resolver o problema, pois não foi estornado o valor ! Resultado: não resolveram o problema, não estornaram o valor e nem recebi os lanches !",1
"Horrível,pois não deixa a gente usar a forma de pagamento em crédito. Querendo que a gente pague só no débito ou pix. Isso uma falta de respeito pois eu sei o modo que eu quero pagar. nunca mais quero usar de novo. Nem na loja do shopping Total estava aceitando as máquinas.",1
"Fiz um pedido pelo MC Delivery, paguei no PIX , meu pedido simplesmente não atualiza, o pedido não chegou. PAGUEI e nada, por isso odeio essa opção de pagar com antecedência. O Serviço não entra em.contato com o entregador e nem cancela o pedido e faz o extorno na hora. Isso é ridículo. ODIEI.",1
Pior experiência do mundo. Não entregaram o meu pedido (que já estava pago) e ninguém resolve nada. Informam alguns canais de atendimento mas tudo sempre é robô e nada é resolvido . Acho que isso é roubo sim.,1
"Péssimo em tudo que se propõe Primeira e última vez que eu pedi, fui pagar no débito, debitou da minha conta e na beleza do aplicativo ficou como não pago, cancelei o pedido e nunca mais vi a cor do dinheiro",1
"Infelizmente eles não se importam com o cliente, pedido chega errado e o número que dão prs ligar esta fora do horário de atendimento, tudo esquematizado para não atender o cliente, fiz um pedido de 112 reais, me chega um pedido de outra pessoa e entrando em contato com a empresa me dizem que além de eu ter que cancelar meu dinheiro tem até 7 dias para voltar para conta, uma grande decepção, além do episódio de enganar o cliente com um hambúrguer de picanha com 0 de picanha, peçam em outro lugar",1
"O meu mequi nao acumula os pontos, fiz diversas compras com os cupons e está zerado. o app funciona bem mas nao tem muita promoção pra valor unitario. burger king o app vale muito mais a pena. embora prefira o mc donald mas o bk quanto mais usa a pessoa acumula e pode pegar um lanche de graça",1
Impressionante o descaso do McDonald's quando é para delivery eu moro praticamente do lado mas mesmo assim peço por esse app pra fazer um teste pedi na madrugada q e somente drive thru e conseguiram errar o pedido com restaurante vazio fui pessoalmente no peça e retire durante os 15 min q fiquei lá não vi nenhum pedido ou seja já não tem movimento do salão e mesmo assim ou falta alguma coisa ou eles erram nos itens vc pede o reembolso e não fazem por isso melhor opção e comer lá se errar troca .,1
Aplicativo com muitas variações e pouca simplicidade na hora de fazer o pedido. A falta de clareza mais parece uma estratégia para enganar o cliente na hora da compra.,1
"HORRÍVEL!!!!!!!! IMPOSSÍVEL DE CONSEGUIR PEDIR PELO APP, MUITO TRAVADO! Uma empresa multinacional consegue ter um aplicativo horrível desse, espero que as ações da empresa caem. Era melhor nem ter aplicativo já que é inútil.",1
"Fiz um Pedido que foi aceito por McDonald's do shopping Higenopolis que já é que é mais caro que os outros, O pedido estava sendo preparado e nunca foi entregue, ainda que pedi meu dinheiro de volta e demoram 7 dias para Verificar. Nunca Mais Vou usar o Aplicativo. O app não dá opção de suporte ao consumidor! Desserviço com o consumidor!! pelos comentários, já vi que será difícil reaver o dinheiro.",1
"Tomei um golpe e não fui reembolsado, pedi um lanche 21h quando foi 4h da manhã eles deram como entregue e nesse meio tempo eu fiquei tentando entrar em contato com alguém não obtive nenhuma resposta. Não recomendo que comprem por esse app .",1
O delivery é horrível! Até agora não tive o estorno de um pedido cancelado pelo app e pelo entregador. E hoje fazem 7 dias corridos do pedido e até agora nada. Imagine se eu estivesse dependendo do dinheiro pra poder almoçar ou algo parecido?,1
"A pior experiência, levaram 40 min em análise de pedido, após digitar todos meus dados do cartão de crédito eles efetuam o cancelamento e nos obriga a ir pra um chat do what's pra resolver o reembolso ... Tudo errado. Perdi um tempão do meu almoço",1
"PESSIMO! HORRIVEL! Fiz um pedido pelo app Peça e retire e realizei o pagamento pelo Pix. E o pedido ficou como pendente por 1h e não estornaram o valor. No Sac também não conseguem. E a gerente totalmente despreparada, e ainda por cima o cancelou meu pedido.",1
"Apesar de ter a opção de pagamento via vale refeição o aplicativo da erro ao finalizar o pagamento, mesmo verificando saldo no cartão. Depois de 3 tentativas ainda bloqueia a opção.",1
"péssima experiência. cancelam o pedido, pagamento feito pelo pix, não devolve imediatamente. se vc não tiver outra forma de comprar e pagar. vc fica com fome",1
"Não existe meio de comunicação direta para reclamações, sempre respostas automáticas ,3 pedidos os 3 errados , faltando itens , quando vai fazer a reclamação não aceitam o formato da foto , aí não consigo finalizar a reclamação e com isso ficam com o dinheiro de pedidos não entregues",1
"Pra que serve um aplicativo que não me deixa comprar? Toda vez que vou comprar usando o app aparece que tô com bloqueio temporário, consegui comprar umas 3 vezes só porque sempre tem bloqueio, to usando até meu próprio cartão tento pix, tento de tudo e não consigo",1
"App horroroso. Difícil utilização. Travamentos constantes. Pedidos cancelados automaticamente após 1 hora de espera. Você precisa preencher um formulário para avaliarem, 7 dias úteis, se irão devolver o dinheiro.",1
"Depois da atualização ficou horrível.... Depois que uso os cupons, eles continuam ativos no app, a gente fica confuso no caixa, passando vergonha com cupons que no app estão ativos mais não funcionam... se foi usado não tem que aparecer como ativo... péssimo app",1
"Tô tentando pedir e não consigo, app Bugado, quando coloco delivery aí fica indo para endereço e não sai disso. Não consigo pedir nada ! Horrível. Estão perdendo vendas.",1
"Simplesmente cancelam seu pedido sem nenhuma justificativa, não tem ninguém disponível para dar suporte em nenhum canal e você fica na espera que alguma hora vão estornar seu dinheiro, simplesmente péssimo",1
"Primeira vez que peço e já deu tudo errado, fiz o meu pedido as 15:40 da a tarde efetuei o pagamento pelo pix, e no aplicativo constou que o meu pedido estava a caminho, e não entregaram nada, toda hora muda de ""repartidor"" e nada de entregarem. O último entregador agora foi retirar o meu pedido e falaram que não consta nenhum pedido meu no sistema!!!! E eu realizei o pagamento e chegou um email afirmando que o meu pedido foi confirmado, tenho prints de tudo, eu quero o meu dinheiro de volta!!!",1
